1.88132	11.5843
1.88117	10.8411
1.88101	10.997
1.88085	10.6392
1.88069	10.7962
1.88054	10.9545
1.88038	11.5011
1.88022	10.753
1.88006	11.4285
1.8799	11.7177
1.87975	10.7046
1.87959	10.8635
1.87943	10.6323
1.87927	9.61251
1.87912	11.7302
1.87896	11.7528
1.8788	10.8545
1.87864	10.2164
1.87849	11.5439
1.87833	11.4244
1.87817	12.6158
1.87801	11.1853
1.87786	12.7676
1.8777	11.7267
1.87754	11.3367
1.87739	11.5979
1.87723	11.7294
1.87707	11.5997
1.87691	11.8579
1.87676	10.6878
1.8766	10.1704
1.87644	13.4001
1.87629	11.7136
1.87613	11.1878
1.87597	12.8442
1.87581	11.9298
1.87566	10.639
1.8755	12.6608
1.87534	11.3801
1.87519	10.9914
1.87503	11.3617
1.87487	11.3543
1.87472	11.0979
1.87456	12.5954
1.8744	11.9639
1.87425	11.0859
1.87409	11.83
1.87393	10.089
1.87378	11.3309
1.87362	10.9625
1.87346	10.2238
1.87331	11.8333
1.87315	12.2059
1.87299	11.4709
1.87284	11.8458
1.87268	12.2194
1.87252	11.368
1.87237	11.3819
1.87221	10.6617
1.87206	11.4201
1.8719	12.0573
1.87174	10.8508
1.87159	11.6186
1.87143	11.7725
1.87127	12.1787
1.87112	11.9687
1.87096	12.132
1.87081	11.4215
1.87065	12.0848
1.87049	11.3706
1.87034	12.2869
1.87018	11.6914
1.87003	12.4835
1.86987	12.9001
1.86971	11.669
1.86956	12.8511
1.8694	13.1458
1.86925	12.4181
1.86909	11.8148
1.86893	12.3647
1.86878	11.8863
1.86862	12.7001
1.86847	13.3879
1.86831	12.2581
1.86816	11.9008
1.868	12.9717
1.86784	12.6085
1.86769	13.6762
1.86753	12.6519
1.86738	12.5365
1.86722	12.4224
1.86707	13.2197
1.86691	12.3168
1.86676	13.8883
1.8666	13.2371
1.86645	11.9356
1.86629	11.2886
1.86613	11.9445
1.86598	12.5981
1.86582	12.4688
1.86567	12.3373
1.86551	13.2371
1.86536	12.0711
1.8652	12.9597
1.86505	12.8165
1.86489	12.289
1.86474	11.8903
1.86458	13.2671
1.86443	13.127
1.86427	12.8622
1.86412	13.3495
1.86396	13.5849
1.86381	12.6974
1.86365	12.9358
1.8635	12.3073
1.86334	13.2927
1.86319	12.5445
1.86303	13.2815
1.86288	12.4173
1.86272	12.1715
1.86257	12.9102
1.86241	12.5425
1.86226	11.5658
1.86211	12.5547
1.86195	12.6918
1.8618	12.7117
1.86164	13.3473
1.86149	13.3742
1.86133	12.296
1.86118	12.4482
1.86102	12.851
1.86087	13.8764
1.86071	12.8002
1.86056	13.583
1.86041	12.6262
1.86025	12.4144
1.8601	13.4525
1.85994	12.4853
1.85979	13.0221
1.85963	12.8008
1.85948	12.7036
1.85933	12.8558
1.85917	12.6267
1.85902	13.7877
1.85886	13.4271
1.85871	14.0773
1.85856	12.0662
1.8584	13.4741
1.85825	14.7543
1.85809	13.503
1.85794	12.7586
1.85779	13.0289
1.85763	14.0586
1.85748	14.4554
1.85732	13.8388
1.85717	12.9655
1.85702	13.4861
1.85686	14.1369
1.85671	13.1391
1.85655	13.9151
1.8564	14.4379
1.85625	15.5946
1.85609	13.3252
1.85594	14.605
1.85579	12.3313
1.85563	13.4768
1.85548	13.7344
1.85533	12.7286
1.85517	14.3745
1.85502	14.2537
1.85487	13.3773
1.85471	14.2654
1.85456	15.1521
1.85441	12.8974
1.85425	12.6552
1.8541	13.6675
1.85395	14.3015
1.85379	14.309
1.85364	13.6927
1.85349	14.2064
1.85333	15.348
1.85318	13.7332
1.85303	13.8715
1.85287	13.5101
1.85272	13.0223
1.85257	14.6597
1.85241	13.4175
1.85226	15.2978
1.85211	14.0528
1.85196	13.4324
1.8518	12.9379
1.85165	14.8047
1.8515	13.3128
1.85134	14.1787
1.85119	14.4226
1.85104	15.1605
1.85089	14.0463
1.85073	13.5516
1.85058	13.7965
1.85043	13.5525
1.85028	15.639
1.85012	15.0318
1.84997	14.0644
1.84982	13.7117
1.84966	12.6254
1.84951	14.2325
1.84936	13.7608
1.84921	14.6388
1.84905	15.3973
1.8489	12.8477
1.84875	14.8407
1.8486	14.8707
1.84845	14.1625
1.84829	14.4406
1.84814	14.721
1.84799	14.2586
1.84784	15.0334
1.84768	16.4335
1.84753	14.1007
1.84738	14.3793
1.84723	14.2802
1.84708	14.5598
1.84692	15.2176
1.84677	15.1242
1.84662	13.6471
1.84647	14.5592
1.84632	13.8315
1.84616	14.4926
1.84601	14.9021
1.84586	15.3134
1.84571	15.2169
1.84556	15.2459
1.8454	14.6361
1.84525	14.1509
1.8451	15.0673
1.84495	14.8326
1.8448	14.8514
1.84464	13.8469
1.84449	15.1407
1.84434	15.5409
1.84419	14.9183
1.84404	15.4448
1.84389	15.4572
1.84373	15.3402
1.84358	15.6082
1.84343	13.9611
1.84328	15.2513
1.84313	14.7528
1.84298	14.5081
1.84283	14.6467
1.84267	15.5484
1.84252	13.5168
1.84237	15.3043
1.84222	14.544
1.84207	14.2912
1.84192	15.434
1.84177	14.8005
1.84162	15.4324
1.84146	15.1786
1.84131	15.5544
1.84116	14.4174
1.84101	16.0503
1.84086	16.6795
1.84071	15.4234
1.84056	15.6714
1.84041	16.7791
1.84026	15.5156
1.84011	15.6234
1.83995	15.3607
1.8398	14.7392
1.83965	16.0882
1.8395	15.102
1.83935	14.6141
1.8392	15.3614
1.83905	13.8973
1.8389	15.126
1.83875	14.6435
1.8386	15.7483
1.83845	14.2918
1.8383	14.7892
1.83815	16.2608
1.83799	15.7841
1.83784	15.3094
1.83769	14.9589
1.83754	15.2192
1.83739	14.6264
1.83724	15.25
1.83709	16.1187
1.83694	15.8944
1.83679	16.038
1.83664	15.9377
1.83649	15.1056
1.83634	15.3736
1.83619	15.2741
1.83604	15.4194
1.83589	16.6697
1.83574	16.9423
1.83559	16.3559
1.83544	15.8925
1.83529	16.6599
1.83514	16.1954
1.83499	16.7227
1.83484	15.6439
1.83469	15.4292
1.83454	15.7087
1.83439	16.1122
1.83424	15.2728
1.83409	15.56
1.83394	16.7272
1.83379	15.8805
1.83364	17.5436
1.83349	16.3112
1.83334	16.21
1.83319	15.9787
1.83304	15.9958
1.83289	15.6314
1.83274	16.6525
1.83259	15.5378
1.83244	15.185
1.83229	16.8586
1.83214	16.1229
1.83199	16.3979
1.83184	17.0525
1.83169	17.0717
1.83154	17.0912
1.83139	15.4566
1.83124	16.1074
1.83109	18.0237
1.83094	16.8875
1.8308	17.2704
1.83065	17.1503
1.8305	17.5343
1.83035	16.0202
1.8302	17.9177
1.83005	15.6519
1.8299	16.0363
1.82975	16.1645
1.8296	16.5458
1.82945	16.4281
1.8293	16.9454
1.82915	17.3379
1.829	17.4829
1.82886	15.617
1.82871	17.5167
1.82856	16.3784
1.82841	16.4898
1.82826	17.8818
1.82811	16.2614
1.82796	17.3922
1.82781	17.5225
1.82766	16.1572
1.82751	17.2836
1.82737	17.0444
1.82722	16.3119
1.82707	18.0705
1.82692	17.962
1.82677	16.6093
1.82662	17.0017
1.82647	17.8968
1.82632	17.2947
1.82618	16.5686
1.82603	17.338
1.82588	17.8474
1.82573	18.6045
1.82558	17.1133
1.82543	16.7424
1.82528	16.3669
1.82514	17.11
1.82499	18.2267
1.82484	16.9943
1.82469	16.8809
1.82454	16.8921
1.82439	17.6491
1.82425	18.1672
1.8241	17.0715
1.82395	17.7104
1.8238	16.4865
1.82365	17.8662
1.8235	18.2529
1.82336	16.5335
1.82321	17.4202
1.82306	17.6858
1.82291	16.5838
1.82276	18.4569
1.82262	18.8368
1.82247	18.229
1.82232	16.7537
1.82217	17.3867
1.82202	17.2735
1.82188	17.899
1.82173	17.6533
1.82158	17.7779
1.82143	19.1356
1.82129	18.1476
1.82114	18.1455
1.82099	18.757
1.82084	17.0369
1.82069	18.0187
1.82055	17.2882
1.8204	18.7593
1.82025	17.6633
1.8201	19.9866
1.81996	16.5791
1.81981	17.56
1.81966	18.1775
1.81951	17.2163
1.81937	18.3241
1.81922	17.977
1.81907	16.9023
1.81892	17.534
1.81878	18.0471
1.81863	17.4663
1.81848	18.4784
1.81833	18.2707
1.81819	17.5751
1.81804	18.6072
1.81789	18.9039
1.81774	18.2111
1.8176	17.3909
1.81745	18.4447
1.8173	18.6275
1.81716	18.053
1.81701	17.7246
1.81686	19.6755
1.81671	19.0888
1.81657	18.2406
1.81642	17.6409
1.81627	20.1154
1.81613	19.3792
1.81598	17.8651
1.81583	19.3105
1.81569	19.2087
1.81554	19.237
1.81539	18.4853
1.81525	18.6324
1.8151	19.8099
1.81495	18.4
1.8148	19.9647
1.81466	19.9771
1.81451	18.8177
1.81436	18.427
1.81422	20.2183
1.81407	18.9156
1.81392	20.0429
1.81378	18.6114
1.81363	19.47
1.81349	18.9281
1.81334	17.6383
1.81319	19.6108
1.81305	18.0812
1.8129	19.0455
1.81275	19.2589
1.81261	19.1049
1.81246	17.8558
1.81231	18.0848
1.81217	19.4071
1.81202	18.0571
1.81187	19.8678
1.81173	17.8033
1.81158	19.2497
1.81144	18.7685
1.81129	18.7742
1.81114	18.9011
1.811	19.1483
1.81085	20.362
1.81071	19.061
1.81056	19.5691
1.81041	19.2404
1.81027	19.6394
1.81012	20.2849
1.80998	18.7487
1.80983	19.2778
1.80968	20.0593
1.80954	19.8617
1.80939	18.3085
1.80925	20.0672
1.8091	19.6096
1.80895	19.8876
1.80881	19.1716
1.80866	19.3102
1.80852	19.9446
1.80837	19.9608
1.80823	19.2394
1.80808	20.129
1.80793	21.2693
1.80779	21.1691
1.80764	19.4537
1.8075	19.9706
1.80735	20.1162
1.80721	19.1425
1.80706	20.4036
1.80692	19.672
1.80677	20.8024
1.80663	20.1905
1.80648	20.6957
1.80633	20.4562
1.80619	20.958
1.80604	21.7055
1.8059	19.3564
1.80575	20.3487
1.80561	20.8445
1.80546	21.3408
1.80532	19.8638
1.80517	21.2196
1.80503	19.1271
1.80488	20.5999
1.80474	20.1102
1.80459	20.1127
1.80445	20.4795
1.8043	20.723
1.80416	19.1385
1.80401	20.4883
1.80387	20.1357
1.80372	21.2518
1.80358	19.8137
1.80343	19.7214
1.80329	20.0005
1.80314	22.37
1.803	20.8145
1.80285	19.9929
1.80271	19.415
1.80256	19.9505
1.80242	21.6081
1.80227	20.6625
1.80213	21.8396
1.80198	20.6404
1.80184	21.3193
1.8017	21.8778
1.80155	21.4238
1.80141	21.6018
1.80126	22.5472
1.80112	21.445
1.80097	21.4819
1.80083	21.8949
1.80068	21.02
1.80054	20.7792
1.8004	22.1978
1.80025	22.3289
1.80011	22.5779
1.79996	23.1965
1.79982	22.1601
1.79967	22.0212
1.79953	22.3913
1.79939	22.0035
1.79924	20.483
1.7991	23.1237
1.79895	21.1033
1.79881	21.354
1.79866	21.858
1.79852	20.3565
1.79838	22.7378
1.79823	22.2405
1.79809	21.6238
1.79794	20.7593
1.7978	21.7677
1.79766	21.2737
1.79751	22.0223
1.79737	22.5159
1.79722	22.2656
1.79708	22.0165
1.79694	23.0056
1.79679	22.5061
1.79665	22.1297
1.79651	22.3713
1.79636	22.2442
1.79622	21.3782
1.79607	23.2166
1.79593	22.5953
1.79579	21.8513
1.79564	22.574
1.7955	22.319
1.79536	22.3076
1.79521	20.8385
1.79507	22.1581
1.79493	22.7467
1.79478	22.6133
1.79464	21.5231
1.7945	23.322
1.79435	20.6827
1.79421	23.4436
1.79407	21.2957
1.79392	22.9855
1.79378	23.4825
1.79364	22.6661
1.79349	22.3296
1.79335	23.073
1.79321	21.7767
1.79306	23.8465
1.79292	23.1545
1.79278	21.6173
1.79263	22.0029
1.79249	23.2297
1.79235	23.6106
1.7922	23.7504
1.79206	24.3744
1.79192	21.7369
1.79178	23.8155
1.79163	22.7472
1.79149	23.1302
1.79135	23.399
1.7912	23.5507
1.79106	24.062
1.79092	22.506
1.79078	23.3793
1.79063	24.2542
1.79049	22.3304
1.79035	22.8414
1.7902	23.7167
1.79006	21.0528
1.78992	23.754
1.78978	23.0392
1.78963	24.156
1.78949	23.1976
1.78935	24.8036
1.78921	24.4553
1.78906	23.4952
1.78892	23.3922
1.78878	23.9016
1.78864	22.5772
1.78849	24.6785
1.78835	22.0021
1.78821	22.1411
1.78807	24.4888
1.78792	23.1665
1.78778	23.932
1.78764	23.2224
1.7875	23.1231
1.78735	23.2664
1.78721	24.6362
1.78707	23.5434
1.78693	23.9293
1.78679	23.9428
1.78664	24.811
1.7865	24.3201
1.78636	23.3317
1.78622	23.6884
1.78608	23.3098
1.78593	24.151
1.78579	25.105
1.78565	23.8674
1.78551	23.7515
1.78537	23.4516
1.78522	23.6358
1.78508	24.5105
1.78494	24.2625
1.7848	23.8757
1.78466	24.8186
1.78451	26.1683
1.78437	24.2567
1.78423	24.5108
1.78409	25.3283
1.78395	24.6387
1.78381	24.6149
1.78366	23.793
1.78352	23.929
1.78338	24.7854
1.78324	25.5013
1.7831	23.9438
1.78296	25.0253
1.78281	25.2727
1.78267	24.0887
1.78253	26.1258
1.78239	26.0154
1.78225	26.5007
1.78211	24.7227
1.78197	25.3288
1.78182	24.3877
1.78168	26.661
1.78154	24.8836
1.7814	23.9377
1.78126	25.1326
1.78112	24.9041
1.78098	26.461
1.78084	25.4071
1.78069	24.7084
1.78055	26.1422
1.78041	25.3225
1.78027	26.0575
1.78013	26.2024
1.77999	26.2273
1.77985	26.7273
1.77971	26.0361
1.77957	27.1326
1.77942	26.3254
1.77928	25.7738
1.77914	26.5426
1.779	26.2093
1.77886	26.7007
1.77872	26.3551
1.77858	26.6122
1.77844	26.2746
1.7783	27.0356
1.77816	25.3726
1.77802	26.2068
1.77788	25.5001
1.77773	26.1397
1.77759	26.0477
1.77745	26.775
1.77731	25.6876
1.77717	25.2135
1.77703	24.7626
1.77689	25.7648
1.77675	27.8361
1.77661	25.5411
1.77647	27.2108
1.77633	26.595
1.77619	27.7939
1.77605	27.6883
1.77591	27.0949
1.77577	26.2597
1.77563	26.0196
1.77549	26.0184
1.77535	26.139
1.77521	26.7371
1.77507	27.3338
1.77493	28.2853
1.77479	26.2635
1.77465	28.0384
1.77451	27.5602
1.77436	27.6754
1.77422	27.5511
1.77408	27.4238
1.77394	29.7694
1.7738	28.2282
1.77366	26.9279
1.77352	27.2751
1.77338	26.4538
1.77324	26.3376
1.7731	28.0882
1.77296	27.8495
1.77282	27.3804
1.77268	28.7851
1.77254	27.5197
1.7724	26.3727
1.77227	28.254
1.77213	27.8068
1.77199	28.1832
1.77185	26.8157
1.77171	29.3189
1.77157	27.0159
1.77143	27.63
1.77129	28.3546
1.77115	29.7772
1.77101	28.3833
1.77087	27.6039
1.77073	28.2572
1.77059	27.8407
1.77045	29.2808
1.77031	28.1425
1.77017	27.1776
1.77003	29.5418
1.76989	27.9263
1.76975	28.5716
1.76961	28.9854
1.76947	28.5748
1.76933	28.6439
1.76919	29.6901
1.76906	30.6162
1.76892	29.0855
1.76878	28.5272
1.76864	28.5803
1.7685	30.2373
1.76836	29.5537
1.76822	30.0975
1.76808	28.9994
1.76794	30.2588
1.7678	31.5118
1.76766	31.0212
1.76752	29.9097
1.76739	31.0315
1.76725	31.6552
1.76711	30.1665
1.76697	31.6541
1.76683	29.4395
1.76669	31.9377
1.76655	31.9671
1.76641	29.7593
1.76627	29.7613
1.76614	31.1313
1.766	29.7905
1.76586	29.6938
1.76572	29.8472
1.76558	33.1
1.76544	31.1192
1.7653	31.3344
1.76516	29.8577
1.76503	30.5001
1.76489	31.6259
1.76475	32.8475
1.76461	30.2211
1.76447	31.6595
1.76433	31.5105
1.76419	30.188
1.76406	30.7043
1.76392	30.6693
1.76378	33.0541
1.76364	31.7932
1.7635	32.0138
1.76336	29.6853
1.76323	31.36
1.76309	32.4233
1.76295	31.3076
1.76281	30.5646
1.76267	32.5909
1.76253	32.6989
1.7624	32.9264
1.76226	30.3991
1.76212	31.5676
1.76198	32.3507
1.76184	31.015
1.7617	33.4946
1.76157	32.5393
1.76143	30.1711
1.76129	32.7609
1.76115	30.9898
1.76101	32.9802
1.76088	30.6175
1.76074	30.7278
1.7606	33.0612
1.76046	30.9385
1.76032	31.1534
1.76019	30.4328
1.76005	30.9967
1.75991	32.3735
1.75977	32.5822
1.75964	34.8692
1.7595	32.995
1.75936	34.015
1.75922	31.8299
1.75908	32.3011
1.75895	32.5503
1.75881	33.1468
1.75867	32.7008
1.75853	32.3741
1.7584	33.0953
1.75826	32.5553
1.75812	32.709
1.75798	33.8903
1.75785	33.5741
1.75771	33.1536
1.75757	31.4676
1.75743	33.0367
1.7573	32.6331
1.75716	34.6643
1.75702	33.9969
1.75688	33.914
1.75675	32.5414
1.75661	32.6861
1.75647	36.3396
1.75634	34.5928
1.7562	34.1263
1.75606	34.9397
1.75592	33.1868
1.75579	34.2615
1.75565	32.2993
1.75551	33.5006
1.75538	35.532
1.75524	35.2203
1.7551	32.559
1.75496	33.384
1.75483	35.161
1.75469	34.6309
1.75455	33.6113
1.75442	35.8084
1.75428	35.1324
1.75414	35.4119
1.75401	35.808
1.75387	34.1537
1.75373	34.7719
1.75359	34.6581
1.75346	36.8126
1.75332	34.5329
1.75318	35.3671
1.75305	34.8724
1.75291	34.8459
1.75277	37.9027
1.75264	36.5444
1.7525	35.435
1.75236	37.1676
1.75223	37.946
1.75209	37.3138
1.75195	36.5729
1.75182	37.1267
1.75168	36.4016
1.75154	36.8573
1.75141	34.9968
1.75127	35.2383
1.75114	36.8745
1.751	37.9382
1.75086	36.5758
1.75073	37.6716
1.75059	38.3171
1.75045	37.0831
1.75032	36.6597
1.75018	38.3468
1.75005	38.1708
1.74991	37.922
1.74977	40.2094
1.74964	39.8998
1.7495	38.6555
1.74936	39.9617
1.74923	39.0949
1.74909	40.454
1.74896	39.0402
1.74882	39.1407
1.74868	38.3393
1.74855	38.455
1.74841	38.7968
1.74828	37.4668
1.74814	39.9941
1.748	38.8781
1.74787	41.4539
1.74773	38.702
1.7476	36.8994
1.74746	38.323
1.74732	40.5443
1.74719	38.5602
1.74705	39.5413
1.74692	35.7837
1.74678	38.1568
1.74665	39.4173
1.74651	38.0994
1.74637	37.7119
1.74624	38.3475
1.7461	38.3107
1.74597	37.6884
1.74583	38.3639
1.7457	40.2379
1.74556	41.3293
1.74543	39.6374
1.74529	39.4433
1.74515	40.2911
1.74502	39.928
1.74488	40.622
1.74475	40.9838
1.74461	41.0968
1.74448	42.3908
1.74434	41.6221
1.74421	40.3604
1.74407	45.6248
1.74394	40.955
1.7438	39.8988
1.74367	42.8293
1.74353	41.6247
1.74339	42.1025
1.74326	41.604
1.74312	42.898
1.74299	41.748
1.74285	41.1851
1.74272	43.2388
1.74258	42.5299
1.74245	41.7114
1.74231	40.5491
1.74218	40.8083
1.74204	41.4529
1.74191	43.1425
1.74177	43.8825
1.74164	41.2604
1.7415	45.4777
1.74137	42.9992
1.74123	42.2771
1.7411	42.4679
1.74097	41.5107
1.74083	42.2828
1.7407	43.8668
1.74056	44.4459
1.74043	44.1018
1.74029	43.4133
1.74016	41.5762
1.74002	42.2055
1.73989	42.4943
1.73975	44.8364
1.73962	44.7028
1.73948	45.4057
1.73935	45.1396
1.73921	46.6795
1.73908	45.6775
1.73895	47.2263
1.73881	46.0167
1.73868	44.9262
1.73854	47.0308
1.73841	47.753
1.73827	49.0496
1.73814	47.4306
1.738	47.2842
1.73787	47.6914
1.73774	47.5519
1.7376	46.5964
1.73747	44.6705
1.73733	48.4923
1.7372	46.415
1.73706	46.2373
1.73693	48.7663
1.7368	48.5223
1.73666	47.8437
1.73653	48.2258
1.73639	46.3651
1.73626	50.7588
1.73613	46.5088
1.73599	49.459
1.73586	46.4233
1.73572	47.817
1.73559	46.8353
1.73546	47.2801
1.73532	49.1207
1.73519	45.8367
1.73505	48.7144
1.73492	49.1564
1.73479	47.5434
1.73465	46.9877
1.73452	48.612
1.73439	49.0958
1.73425	48.6933
1.73412	48.7704
1.73398	47.3104
1.73385	47.2187
1.73372	48.0444
1.73358	47.0682
1.73345	50.6441
1.73332	49.0255
1.73318	47.5468
1.73305	50.2073
1.73292	47.6816
1.73278	48.3705
1.73265	50.0118
1.73251	51.0979
1.73238	51.2898
1.73225	50.7782
1.73211	51.0329
1.73198	51.2797
1.73185	51.7095
1.73171	49.1722
1.73158	56.1284
1.73145	51.8428
1.73131	49.8303
1.73118	51.9624
1.73105	52.811
1.73091	52.4394
1.73078	52.6096
1.73065	51.0987
1.73052	52.6762
1.73038	53.8659
1.73025	54.3753
1.73012	53.2534
1.72998	52.9213
1.72985	48.9621
1.72972	55.3219
1.72958	53.0455
1.72945	53.4529
1.72932	53.7616
1.72918	51.7255
1.72905	54.4016
1.72892	53.9466
1.72879	52.8925
1.72865	53.228
1.72852	51.0943
1.72839	54.9796
1.72825	55.8714
1.72812	55.0659
1.72799	54.5213
1.72786	55.9328
1.72772	57.0131
1.72759	56.5919
1.72746	57.07
1.72733	56.5378
1.72719	58.3619
1.72706	57.7387
1.72693	55.5675
1.7268	57.8616
1.72666	53.43
1.72653	57.2373
1.7264	56.8917
1.72627	57.1329
1.72613	56.5096
1.726	57.8989
1.72587	55.9518
1.72574	55.0382
1.7256	54.7918
1.72547	57.579
1.72534	55.6417
1.72521	55.833
1.72507	55.2819
1.72494	56.5573
1.72481	54.7435
1.72468	57.4195
1.72454	56.6358
1.72441	59.0662
1.72428	55.6912
1.72415	58.41
1.72402	58.059
1.72388	59.6661
1.72375	56.591
1.72362	61.0572
1.72349	57.3634
1.72336	59.1832
1.72322	57.601
1.72309	59.0458
1.72296	57.9731
1.72283	58.6838
1.7227	61.0723
1.72256	62.3232
1.72243	60.9407
1.7223	57.4238
1.72217	58.1417
1.72204	60.6801
1.7219	60.4893
1.72177	62.9031
1.72164	60.7658
1.72151	61.7032
1.72138	62.9509
1.72125	60.5379
1.72111	63.1626
1.72098	59.0546
1.72085	64.0131
1.72072	60.4141
1.72059	60.3966
1.72046	60.2549
1.72032	64.3857
1.72019	60.8312
1.72006	61.2039
1.71993	61.3366
1.7198	61.3039
1.71967	60.5593
1.71954	64.0692
1.7194	64.7359
1.71927	63.9803
1.71914	63.4531
1.71901	65.1881
1.71888	62.7233
1.71875	63.4033
1.71862	66.884
1.71848	62.0425
1.71835	66.2098
1.71822	61.8118
1.71809	66.6518
1.71796	61.9125
1.71783	63.288
1.7177	64.6905
1.71757	65.4917
1.71744	67.2846
1.7173	67.0191
1.71717	68.3083
1.71704	68.661
1.71691	64.6373
1.71678	64.684
1.71665	68.769
1.71652	64.6722
1.71639	67.6213
1.71626	68.3884
1.71613	70.2914
1.71599	66.59
1.71586	70.2202
1.71573	69.478
1.7156	70.0394
1.71547	68.6069
1.71534	67.4558
1.71521	68.8594
1.71508	67.5049
1.71495	67.3121
1.71482	67.8306
1.71469	73.9663
1.71456	70.3214
1.71443	67.8049
1.71429	73.1864
1.71416	67.4503
1.71403	68.6436
1.7139	70.5217
1.71377	68.4403
1.71364	71.6101
1.71351	69.7037
1.71338	71.5353
1.71325	72.9749
1.71312	71.5645
1.71299	73.2887
1.71286	72.1495
1.71273	72.9523
1.7126	74.7352
1.71247	72.4605
1.71234	72.098
1.71221	72.4147
1.71208	75.0492
1.71195	74.4219
1.71182	72.9206
1.71169	74.8491
1.71156	74.4675
1.71143	78.3472
1.7113	77.9997
1.71117	79.1697
1.71104	73.1234
1.71091	76.4156
1.71078	77.6493
1.71065	75.8473
1.71052	71.2949
1.71039	75.0205
1.71026	75.0826
1.71013	78.2756
1.71	76.2828
1.70987	75.7912
1.70974	72.7896
1.70961	75.6426
1.70948	77.3448
1.70935	76.7753
1.70922	75.5526
1.70909	76.8697
1.70896	76.0165
1.70883	75.2772
1.7087	80.9396
1.70857	77.9368
1.70844	77.7765
1.70831	80.2361
1.70818	77.6856
1.70805	77.0549
1.70792	77.5823
1.70779	74.5313
1.70766	75.355
1.70753	77.0952
1.7074	79.4356
1.70727	77.558
1.70714	79.4312
1.70701	79.174
1.70688	79.2131
1.70675	81.3256
1.70662	78.7049
1.70649	80.3021
1.70637	79.9312
1.70624	78.4589
1.70611	77.5132
1.70598	79.1767
1.70585	78.4326
1.70572	78.2819
1.70559	81.8712
1.70546	82.0979
1.70533	82.0848
1.7052	84.6539
1.70507	83.0569
1.70494	85.1668
1.70481	80.671
1.70469	85.281
1.70456	80.9181
1.70443	83.2585
1.7043	87.5613
1.70417	87.6366
1.70404	86.0503
1.70391	85.4339
1.70378	86.6319
1.70365	84.992
1.70352	87.5847
1.7034	89.3756
1.70327	87.4864
1.70314	86.8398
1.70301	91.0716
1.70288	90.0792
1.70275	90.2178
1.70262	87.4909
1.70249	88.245
1.70236	90.5109
1.70224	90.6281
1.70211	92.1179
1.70198	88.7401
1.70185	91.5923
1.70172	90.7139
1.70159	91.07
1.70146	89.3548
1.70134	89.8367
1.70121	90.626
1.70108	92.9121
1.70095	87.0932
1.70082	93.6301
1.70069	89.9665
1.70056	92.5765
1.70044	92.101
1.70031	91.2073
1.70018	95.6532
1.70005	93.2203
1.69992	92.1604
1.69979	95.7397
1.69967	89.3171
1.69954	92.9256
1.69941	93.6968
1.69928	94.9396
1.69915	95.3907
1.69902	97.7413
1.6989	97.5719
1.69877	92.2762
1.69864	94.2593
1.69851	94.5094
1.69838	95.0998
1.69825	101.805
1.69813	99.3944
1.698	97.121
1.69787	95.7623
1.69774	100.038
1.69761	97.8419
1.69749	99.0567
1.69736	95.537
1.69723	95.811
1.6971	97.0252
1.69697	95.9487
1.69685	101.323
