695.48,2.60086826,0.084996106
697.07,2.59991414,0.084651771
698.66,2.59900407,0.08430962
700.25,2.59813895,0.083968023
701.84,2.59731965,0.083625201
703.43,2.59654707,0.083279255
705.02,2.59582206,0.08292813
706.61,2.59514542,0.082569596
708.2,2.59451796,0.082201278
709.79,2.59394041,0.081820606
711.38,2.59341341,0.081424809
712.97,2.59293754,0.081010932
714.56,2.59251328,0.080575796
716.15,2.59214092,0.080115982
717.74,2.59182067,0.079627866
719.33,2.59155249,0.07910755
720.92,2.59133615,0.078550919
722.51,2.59117114,0.077953594
724.1,2.59105668,0.077310941
725.69,2.5909916,0.076618061
727.28,2.59097436,0.075869857
728.87,2.59100297,0.075060995
730.46,2.59107495,0.074185918
732.04,2.59118724,0.073238965
733.63,2.59133621,0.072214342
735.22,2.59151759,0.071106174
736.81,2.59172649,0.069908682
738.4,2.59195742,0.068616188
739.99,2.59220466,0.067223211
741.58,2.59246338,0.065724757
743.17,2.59273168,0.064107487
744.75,2.59298972,0.062357648
746.34,2.59321965,0.060472672
747.93,2.59340498,0.058451324
749.52,2.59352898,0.05629377
751.11,2.59357446,0.054001835
752.69,2.59352372,0.051579563
754.28,2.59335878,0.049032903
755.87,2.59306165,0.046370774
757.46,2.59261463,0.043604408
759.04,2.59200086,0.040748128
760.63,2.59120471,0.037819065
762.22,2.59021243,0.034837195
763.81,2.58901259,0.031825073
765.39,2.58759683,0.028807811
766.98,2.58596027,0.025812371
768.57,2.58410193,0.022866999
770.16,2.58202532,0.020000921
771.74,2.57973822,0.01724295
773.33,2.5772531,0.014621236
774.92,2.57458708,0.012162413
776.5,2.57176112,0.009890377
778.09,2.5688002,0.007826149
779.68,2.56573245,0.00598702
781.26,2.56258869,0.004386238
782.85,2.55940175,0.003032751
784.43,2.55620644,0.001931303
786.02,2.5530392,0.001082412
787.61,2.54993894,0.000482708
789.19,2.54694996,0.000125321
790.78,2.54413531,3.66E-07
792.36,2.54159948,0
793.95,2.53925227,0
795.54,2.53703779,0
797.12,2.53492966,0
798.71,2.53291112,0
800.29,2.53096996,0
801.88,2.52909711,0
803.46,2.52728533,0
805.05,2.5255287,0
806.63,2.52382247,0
808.22,2.52216243,0
809.8,2.52054512,0
811.39,2.5189675,0
812.97,2.51742694,0
814.56,2.51592102,0
816.14,2.51444779,0
817.73,2.51300529,0
819.31,2.5115919,0
820.89,2.51020611,0
822.48,2.50884657,0
824.06,2.50751202,0
825.65,2.50620132,0
827.23,2.50491336,0
828.81,2.50364732,0
830.4,2.50240223,0
831.98,2.50117719,0
833.56,2.49997159,0
835.15,2.49878456,0
836.73,2.49761558,0
838.31,2.49646389,0
839.9,2.49532896,0
841.48,2.49421032,0
843.06,2.49310731,0
844.65,2.49201951,0
846.23,2.49094646,0
847.81,2.48988772,0
849.39,2.48884289,0
850.98,2.48781156,0
852.56,2.48679338,0
854.14,2.48578797,0
855.72,2.48479501,0
857.3,2.48381418,0
858.89,2.48284516,0
860.47,2.48188767,0
862.05,2.48094143,0
863.63,2.4800061,0
865.21,2.47908156,0
866.79,2.47816748,0
868.38,2.47726365,0
869.96,2.47636983,0
871.54,2.47548575,0
873.12,2.4746113,0
874.7,2.47374624,0
876.28,2.47289036,0
877.86,2.47204349,0
879.44,2.47120537,0
881.02,2.47037596,0
882.6,2.46955502,0
884.18,2.46874239,0
885.76,2.46793791,0
887.34,2.46714144,0
888.92,2.46635277,0
890.5,2.46557186,0
892.08,2.46479852,0
893.66,2.46403262,0
895.24,2.46327402,0
896.82,2.46252266,0
898.4,2.4617783,0
899.98,2.46104088,0
901.56,2.46031028,0
903.14,2.45958639,0
904.72,2.45886915,0
906.3,2.45815835,0
907.88,2.45745395,0
909.46,2.45675587,0
911.04,2.45606394,0
912.61,2.45537815,0
914.19,2.45469836,0
915.77,2.45402447,0
917.35,2.45335637,0
918.93,2.45269404,0
920.5,2.45203735,0
922.08,2.45138624,0
923.66,2.45074065,0
925.24,2.45010042,0
926.82,2.44946553,0
928.39,2.44883593,0
929.97,2.44821147,0
931.55,2.44759216,0
933.13,2.44697789,0
934.7,2.44636859,0
936.28,2.44576419,0
937.86,2.44516463,0
939.43,2.44456984,0
941.01,2.4439798,0
942.59,2.44339438,0
944.16,2.44281357,0
945.74,2.44223729,0
947.31,2.44166549,0
948.89,2.4410981,0
950.47,2.44053506,0
952.04,2.43997637,0
953.62,2.43942189,0
955.19,2.43887164,0
956.77,2.43832554,0
958.34,2.43778353,0
959.92,2.43724556,0
961.5,2.43671163,0
963.07,2.43618161,0
964.65,2.43565553,0
966.22,2.43513331,0
967.79,2.43461489,0
969.37,2.43410027,0
970.94,2.43358935,0
972.52,2.43308213,0
974.09,2.43257856,0
975.84,2.43202219,0
982.03,2.43009169,0
988.22,2.42821358,0
994.41,2.42638563,0
1000.6,2.42460583,0
1006.8,2.42287225,0
1013,2.42118306,0
1019.1,2.4195366,0
1025.3,2.4179312,0
1031.5,2.41636536,0
1037.7,2.41483764,0
1043.9,2.41334668,0
1050,2.41189115,0
1056.2,2.41046983,0
1062.4,2.40908156,0
1068.6,2.40772521,0
1074.7,2.40639971,0
1080.9,2.40510403,0
1087.1,2.40383725,0
1093.2,2.4025984,0
1099.4,2.40138661,0
1105.6,2.40020104,0
1111.7,2.39904087,0
1117.9,2.39790534,0
1124,2.39679368,0
1130.2,2.39570519,0
1136.3,2.39463921,0
1142.5,2.39359504,0
1148.6,2.39257209,0
1154.7,2.39156974,0
1160.9,2.39058738,0
1167,2.38962449,0
1173.1,2.38868052,0
1179.3,2.38775494,0
1185.4,2.38684725,0
1191.5,2.38595696,0
1197.6,2.38508363,0
1203.8,2.38422681,0
1209.9,2.38338604,0
1216,2.38256092,0
1222.1,2.38175105,0
1228.2,2.38095603,0
1234.3,2.3801755,0
1240.4,2.37940907,0
1246.5,2.37865641,0
1252.6,2.37791718,0
1258.7,2.37719104,0
1264.8,2.37647767,0
1270.8,2.37577678,0
1276.9,2.37508804,0
1283,2.3744112,0
1289,2.37374594,0
1295.1,2.37309202,0
1301.2,2.37244916,0
1307.2,2.37181712,0
1313.3,2.37119562,0
1319.3,2.37058446,0
1325.4,2.36998338,0
1331.4,2.36939216,0
1337.4,2.36881058,0
1343.5,2.36823843,0
1349.5,2.36767549,0
1355.5,2.36712159,0
1361.5,2.36657649,0
1367.5,2.36604004,0
1373.5,2.36551203,0
1379.5,2.3649923,0
1385.5,2.36448065,0
1391.5,2.36397692,0
1397.5,2.36348096,0
1403.5,2.36299259,0
1409.5,2.36251166,0
1415.4,2.36203802,0
1421.4,2.36157151,0
1427.4,2.36111201,0
1433.3,2.36065935,0
1439.3,2.3602134,0
1445.2,2.35977404,0
1451.2,2.35934114,0
1457.1,2.35891456,0
1463,2.35849417,0
1468.9,2.35807987,0
1474.9,2.35767153,0
1480.8,2.35726904,0
1486.7,2.35687228,0
1492.6,2.35648115,0
1498.5,2.35609553,0
1504.4,2.35571534,0
1510.2,2.35534046,0
1516.1,2.35497079,0
1522,2.35460624,0
1527.8,2.35424672,0
1533.7,2.35389212,0
1539.5,2.35354237,0
1545.4,2.35319737,0
1551.2,2.35285704,0
1557.1,2.35252129,0
1562.9,2.35219005,0
1568.7,2.35186322,0
1574.5,2.35154074,0
1580.3,2.35122252,0
1586.1,2.3509085,0
1591.9,2.3505986,0
1597.7,2.35029274,0
1603.5,2.34999086,0
1609.2,2.34969289,0
1615,2.34939875,0
1620.8,2.3491084,0
1626.5,2.34882175,0
1632.2,2.34853876,0
1638,2.34825935,0
1643.7,2.34798347,0
1649.4,2.34771106,0
1655.1,2.34744206,0
1660.9,2.34717641,0
1666.6,2.34691407,0
1672.2,2.34665497,0
1677.9,2.34639906,0
1683.6,2.3461463,0
1689.3,2.34589662,0
1694.9,2.34564999,0
